source,target
45109,45107
16872,1021
624,1404
6035,2228
7175,35046
1596,8496
16026,929
7513,17495
616,7885
12,169
1189,17630
6625,1606
24387,2110
2515,27532
23521,5760
763,14399
28198,1411
1319,733
3311,726
282,3140
10084,5776
15692,3774
18534,34
58248,92
4077,33817
5637,629
1409,7513
10070,6005
329,443
3836,4051
7565,12535
6467,20706
366,629
24136,32535
689,745
18694,8715
2281,953
1411,4354
2905,31
3363,2866
1172,2156
4604,644
22,0
5232,38155
3154,29932
13478,33313
620,111
35529,35538
3958,13277
49,229
6893,333
508,374
64794,35969
2195,597
7912,14948
975,401
1935,3263
47492,17009
921,1618
26192,8157
1277,18294
48293,30703
2197,2239
4039,4162
2274,644
1230,4917
3931,15357
12219,4259
17369,18086
1225,1621
7818,549
5224,31675
2630,1315
42393,51100
8025,5504
1476,826
2712,1518
5955,708
3985,129
61837,27854
10745,6810
17429,55171
45437,51097
4007,12758
2964,402
9397,7484
929,71394
3357,30615
569,725
381,7051
763,4703
22,867
3917,2558
11433,426
68757,53555
446,10700
23133,59509
16650,999
34165,4164
440,79
7048,42901
8274,45307
3519,3410
3039,6786
2646,606
6904,550
611,74
13916,728
2432,4612
1895,112
1654,3274
770,20380
2373,746
2128,748
13369,8166
49,375
8616,19745
28925,118
2388,395
40088,5969
563,3373
12786,8786
240,8217
4686,4572
4676,71400
7067,8122
887,702
9160,7534
2151,1691
9762,143
26040,26037
1225,17923
26738,2696
8652,3368
5968,3863
634,54
2236,6929
4236,3249
2694,2065
2410,27044
23966,1839
987,16486
66,2980
28063,4984
8740,3420
10414,2197
7047,74535
1035,5103
3429,3825
12339,1699
5973,2234
18799,7105
983,775
165,1032
228,847
20894,20955
5246,4035
2130,107
42894,16856
19209,1029
249,375
634,12446
46571,15610
16836,38750
2623,2444
4833,2056
6669,3282
23388,11853
6609,11164
78,697
453,4363
13139,3588
49285,15193
508,3557
2938,2958
58029,20934
1621,1614
763,4545
8683,8682
2978,763
24637,1898
17214,1439
12249,19219
44996,44997
6895,42458
3937,54
19357,6669
1727,21821
2446,35
14774,10351
9533,3161
1669,1022
23,725
2035,2634
75,4868
814,1183
26043,15408
39462,10701
26328,2232
8321,1014
7158,4949
15671,12949
4571,4037
12,210
1976,25011
1483,5199
654,5790
917,563
21935,4039
5659,2059
9740,776
73098,2118
207,852
763,60
19740,4806
28361,25742
634,16137
12780,29887
1472,1719
14943,792
3990,6430
17261,55104
26885,4323
7431,3459
6712,4984
4918,3830
1626,1028
722,39
5410,2032
6402,12193
22862,24613
2565,6518
17114,1596
2980,7981
4037,394
358,7635
42393,66471
606,790
1626,790
3011,3540
1993,7618
2938,559
3924,1900
1617,2028
9421,352
51073,28
7365,39126
12388,10858
65,1
22409,2650
860,993
844,3281
6666,24102
19565,1437
1613,2042
3899,3978
1523,7398
47058,67505
350,453
2650,301
8525,45653
6866,2744
7427,791
34089,34108
704,550
301,8739
4091,3398
5974,1815
7154,18260
6826,55
143,1471
2694,24207
22361,22368
1370,539
3073,223
5248,141
730,401
233,395
3065,40
44,1897
31417,3502
4920,73306
969,843
37763,5206
1002,6320
6472,142
3860,3520
24644,40248
3927,715
55767,55768
2104,4319
692,1172
4564,733
751,14126
3987,10424
746,2804
692,3152
11569,6176
7687,44257
3126,15607
1679,4186
18261,4180
10472,5054
14948,26681
2209,1619
2938,1654
352,6
57616,57614
11871,25181
3371,1014
11750,49888
579,8502
11790,4123
3734,191
19735,681
34123,4161
31,375
41013,6456
8128,348
34891,51335
2778,965
30688,6888
5580,1658
16150,2647
4010,8362
778,2758
155,367
6148,1712
7409,2176
3505,553
12622,18147
188,74
70034,61971
55468,17909
16383,6553
71399,1083
1626,1323
15943,50812
749,14106
12263,6611
19735,19742
154,23
55674,18249
5547,5544
733,5058
1462,125
12498,14543
82,2111
42765,7044
1225,3582
997,1845
40727,6229
8191,4055
1440,3828
7060,1619
14688,14682
356,1742
11565,21605
481,556
2563,215
16419,2865
2104,2561
3979,2640
1409,73386
3510,23030
8330,2151
446,849
3220,14554
11568,693
1369,1761
43790,7505
765,11623
135,299
661,2508
6514,3534
41507,6595
21074,8267
2646,13198
5141,2970
14763,13810
1869,14514
13537,6401
4678,5250
4114,429
5779,5606
3858,31516
4709,4030
2066,21392
19142,1719
68866,54229
5890,1741
22069,1641
2227,2375
17238,4260
773,3407
34,382
1933,1293
6176,27553
193,360
3924,8953
2366,14064
4360,34886
15645,9303
18265,22232
7179,8728
917,1471
2634,1
18637,735
1529,4039
492,73
723,2038
2066,8744
50725,12510
917,418
7505,4416
3491,44
14897,1446
18985,4837
291,3219
3284,7608
3204,2652
505,3173
3204,8712
8096,12272
14827,2942
17933,4952
2704,6596
52704,14548
12948,233
32802,3874
30858,3411
12770,6669
3595,12799
15781,12470
5131,5952
1529,376
35508,15937
1851,2225
3924,5967
9182,5789
45703,8575
2401,2272
7944,4161
207,7834
2265,1016
7522,4282
15116,824
7670,191
7872,128
770,14567
62753,43494
909,1283
6394,128
1285,43
10514,30703
31413,5209
6516,3716
16401,44
66430,42151
63258,31672
6632,646
3527,14552
2277,3270
26260,60139
7427,18340
8423,5847
52716,14552
50166,50173
3970,77
1192,1401
22152,2232
16643,26257
1305,2118
21922,1894
411,1075
3560,2150
7392,28655
19894,8122
52727,14552
45376,8314
47267,9614
8541,4170
9143,3888
1454,2033
26315,2229
1835,5142
1450,1283
20434,9169
68158,50311
34868,4366
1716,1714
406,2648
10988,484
652,20
2889,3137
50721,12510
3932,1566
11475,553
1301,974
2537,27591
25551,2105
394,238
10404,429
45481,21934
10564,436
8796,169
26443,2244
735,77
2943,1540
2889,127
10195,4120
2040,2046
2428,2563
6393,9256
8823,1191
693,973
3117,1523
932,784
4338,1309
7645,10377
805,5621
37648,5173
217,2563
350,2080
4583,2729
1805,13755
7276,2415
39990,39968
2651,2637
1786,3924
3800,3560
29648,62513
2694,717
7074,11162
15332,295
545,74
33680,18852
2029,49
30434,3277
1209,17846
663,4030
1636,9505
9740,21395
1847,4970
3968,8163
1510,9075
19332,56609
3515,4282
70420,70422
6701,430
154,2446
18205,55646
3092,3906
13327,12781
1537,2704
125,2639
141,2144
9058,3826
44,1024
13117,25979
115,6054
10274,47871
11574,3075
18544,1411
60700,25136
13325,2821
7083,12642
11581,1912
127,594
41908,6690
1475,2535
167,450
24613,1897
14890,6698
18582,10434
19107,2507
12774,41091
54380,16334
1642,4527
19155,1407
2509,1393
6095,1179
32780,8096
737,8652
7714,44334
47207,9550
34603,16368
2889,8112
41289,21149
5259,21958
427,588
13215,1399
3972,1563
11395,49507
4008,23657
107,551
8724,8693
2042,9405
3995,71
8288,1023
2735,107
25166,2373
1191,1432
25573,2110
29207,2956
4527,1558
12905,31839
3234,2045
20032,6663
3432,4797
466,90
2229,1190
46914,9356
11875,1775
30762,3398
56773,19476
13207,2250
1079,2446
2396,195
2700,852
6236,1322
2432,3144
1849,20895
3936,23343
26891,2344
10426,12786
947,16103
2048,2961
2897,689
36625,18387
18350,2100
3039,1398
2535,576
14558,22348
5543,5895
343,125
9454,354
4847,18005
8029,617
329,2161
10378,48007
7506,565
8539,3065
110,71
350,9403
10336,2251
381,2528
21,2245
4007,1020
2381,1256
53656,52137
2986,25322
5385,5607
1059,4511
13768,382
4572,5780
155,168
238,2871
21064,780
464,1
1225,1713
1727,22878
2043,2287
5199,6561
3655,376
2581,13077
1275,237
656,677
6874,9426
2037,1935
14891,790
3338,1963
2194,1715
2898,1022
972,2115
35091,4414
2573,1059
382,83
3585,6505
6624,10492
4645,67
1204,17761
7985,776
4895,672
2277,242
21609,77
340,1014
12134,50360
12981,15802
320,1013
35599,64701
8572,43789
407,2046
3964,33266
1165,2755
2433,27189
1501,7618
13286,42202
45031,8150
10657,10639
2542,8140
1566,13
1731,4078
2098,1248
2912,3421
66,1075
3036,4297
22689,37799
27723,2565
11648,2995
11199,5953
11292,12919
590,1629
1036,5474
550,3772
444,516
488,345
3693,454
369,2511
1270,6261
47459,9762
71401,31
763,14332
26739,22872
1669,4490
242,0
17064,17062
12244,12246
29744,4029
1669,57035
32060,47919
27,2256
3173,2455
3923,12571
10514,3857
3103,2430
33382,1894
6499,20135
2376,23
600,843
10403,21215
1684,3483
13631,3172
5908,3832
10905,2056
2287,725
31444,54547
7723,44344
15922,13180
705,4558
1669,997
15865,38974
549,994
5317,18513
488,117
2957,2938
2118,703
12658,3225
565,4010
1899,2528
3130,18032
5128,4698
4485,32666
23767,2226
3511,18964
14684,777
1615,2644
539,4947
10820,33536
10170,13269
6512,1895
23984,23985
6024,282
5954,26257
3839,32584
3984,790
2222,2379
79,1179
2960,20310
51808,13324
7161,39902
7529,43867
8805,8733
1397,6171
1540,5280
10044,854
4488,8186
73069,1918
31151,3438
5437,4573
1104,3632
849,1024
6489,8154
10565,46866
763,2932
1582,664
8363,14476
11636,559
331,180
36232,8058
5964,9085
3419,9033
7616,2643
5961,1573
980,3261
4804,5163
1844,11565
5278,1283
11585,2063
3403,696
10025,8598
48450,24684
342,2669
637,5863
6601,1725
13119,1397
3420,848
19475,11235
10313,874
2517,3585
4096,58
63709,63708
18396,1749
637,17357
3499,9641
680,395
9827,10659
61726,61731
21568,18955
94,3440
1093,1
2470,1903
891,994
2680,5386
6034,4051
2274,3279
9861,18
955,66
25381,2062
3402,1783
10680,48491
12624,128
34083,10505
75600,74265
10232,539
30405,6870
88,1075
13040,7162
1448,4045
15945,3921
923,3723
1540,10076
2941,5947
12253,17790
15662,7050
898,8784
11045,2251
217,7927
54386,16388
1225,6962
4322,4050
21154,39637
1581,1749
7607,4871
744,5991
34660,4282
8729,23980
447,249
12810,18
1686,1577
4096,40
297,1596
3234,300
6587,4419
15544,6132
428,449
23643,1516
3415,30898
944,12653
2649,1075
30491,3285
2577,22
2084,4317
25741,10109
36539,4851
2098,730
2424,2590
16396,39441
9759,22436
3082,779
4920,21307
11810,3398
52948,47983
19564,5309
1265,419
31939,3585
2022,25087
2865,1935
32954,29645
1898,9649
32847,63684
794,1411
551,2032
223,1186
12936,20701
1562,4062
1103,17272
31019,31029
3133,37
20894,37618
17401,55145
65744,39688
71388,1350
4359,1892
378,329
6534,4757
37198,5032
2937,3231
13004,2153
564,1445
50350,12112
3865,22805
4687,6837
7137,19599
2787,1749
1713,728
5199,340
6505,4805
3903,1516
1448,669
319,3256
75458,73007
3964,7086
44785,44786
169,1288
11581,21817
1014,444
2065,1254
23979,7032
9076,23977
9457,2501
5371,38589
9502,1109
1928,24937
814,5061
5956,39981
716,383
272,401
898,546
45489,48393
6696,15706
27762,2641
12135,2638
64040,33757
47147,9496
3519,11744
55409,24137
35,250
66206,41367
41631,6633
590,2224
2008,1018
31958,8604
112,920
28205,0
123,564
12777,12778
71389,3585
4422,15938
20740,10257
6786,9324
1166,1934
11942,5208
1315,1303
27349,61631
10802,48708
11252,11545
45,3546
2978,4705
6831,1409
2680,7487
4411,1401
7400,11834
15409,3514
5835,4282
9033,5128
3249,59
21570,21938
1818,1255
31174,3445
6017,1472
1033,1145
3862,25299
70298,63873
6960,6786
30623,3349
22,978
14273,971
14519,2244
12601,32391
74789,4415
71401,3932
647,12722
8552,8550
4534,65
1059,16393
1577,3112
53681,19823
431,1849
860,776
6961,5773
8296,33631
663,43
33122,4182
1277,1003
48917,10977
4160,1399
6655,19665
6516,27314
10281,4608
2285,2364
923,1215
6518,2498
3432,17669
1448,3189
3899,5286
1641,136
1727,19367
8962,315
42536,66501
18276,8072
111,27
12786,23194
1775,7248
24390,25426
1656,433
2528,2375
1589,374
8922,4072
9085,6598
2110,1738
2401,1910
7640,5951
13271,14430
10297,647
2029,1712
725,987
2429,22829
32317,3718
1225,1277
1720,8183
1537,4040
39924,15941
1014,27
665,2713
33016,3918
233,0
8797,11247
23076,18475
8320,3593
14074,738
3500,3527
1396,6170
6483,2512
63112,31361
1656,18
23582,23596
343,9345
21947,118
5144,3423
2163,19286
81,2028
10559,20411
3389,30696
1503,4047
824,979
7040,42684
5307,235
6586,19894
2181,26020
29774,40983
37767,5208
364,1023
497,27
19406,18
720,8071
629,38
16893,1613
1023,1029
2392,2026
6780,780
63866,70297
70,1014
342,338
1147,3257
12031,9294
418,1906
505,1753
29064,3106
2641,3684
238,717
5968,3555
6366,12821
16719,1224
11503,6383
8842,11764
60671,25022
11181,517
73587,2028
115,1392
5850,4340
2066,25417
3952,790
5754,4314
704,1008
3674,105
23007,17076
610,2221
776,2561
2608,22
20563,6740
3073,29637
763,74244
57403,69393
4558,2215
4867,36582
63016,31083
27889,2630
7358,145
10506,11292
12201,5837
2457,1390
7599,440
65737,39652
923,725
7047,6597
12799,7110
11414,8184
6760,1498
163,7478
10543,10724
12367,2637
6513,10423
22640,1718
37867,5215
14527,14509
212,81
3519,13123
71062,69179
2411,385
3395,4231
23957,11240
329,1629
195,3065
2955,2032
4931,21664
56980,20648
619,12226
27,2118
23373,7522
5430,1632
1646,3774
24808,38769
2419,82
4798,413
4053,1519
824,245
8836,3586
15643,41910
26737,37215
28340,28
12201,4389
1733,22992
18631,1319
1669,5224
918,3284
1656,6583
361,86
492,557
5778,2033
44101,7599
5311,1678
14314,14816
21054,4093
33400,18582
409,1152
301,1164
25156,1429
5241,3899
3488,365
19220,13002
18881,2464
71,93
4898,4323
32367,63527
373,1075
1735,2656
1540,5199
5720,3064
1450,10619
20291,1489
563,103
3818,51
40029,40884
2146,25738
56501,38953
1379,6670
62,1446
5315,3054
8062,301
1596,21527
7409,14122
33025,34933
203,582
5404,38711
8469,45574
18513,5260
20205,2444
9622,6412
19830,790
10845,1624
7187,7204
8187,238
22832,22837
66334,42010
19783,57057
2736,853
48460,438
27993,398
8909,952
3631,2063
44566,7843
1077,143
15076,21385
13590,4161
66089,40883
9999,6431
23076,23563
21635,1719
10313,15653
17940,1227
4678,4064
7847,210
8255,20756
547,118
22106,2284
3936,18337
3527,17012
1016,3321
7427,6496
28494,11478
3585,5320
12669,705
5768,3172
15408,1370
20842,14729
4929,2960
1935,1574
4010,745
7044,2577
843,8183
3503,790
81,2599
26616,61393
9797,383
16067,6565
6489,8283
33366,77
4027,725
3200,39
24011,128
2478,1025
2367,30
17250,1098
2509,680
917,34
590,4024
26740,4045
6780,4062
15937,8745
4516,35675
529,55
3503,4415
27993,61882
1898,1465
11919,6031
7377,2612
6613,4507
4721,141
7555,1315
415,1642
6710,16835
14589,3014
12803,51259
91,74
11550,3485
8613,1617
2118,1622
6385,1411
1947,730
661,1180
1850,11243
14679,1024
3583,3234
17731,55356
128,418
52217,13875
484,10989
2328,684
28126,7053
2479,2420
6489,5066
14446,23315
8733,5967
2906,8740
11093,6588
8768,1514
71387,1370
4060,2728
2103,1129
4501,10250
18439,737
60880,25457
2096,81
1835,23931
2972,1531
34564,4263
501,1
52814,14571
16738,1006
20034,13142
12350,14728
1875,17
68,117
24805,11576
4473,64
1994,1211
37627,15589
22,977
20116,4001
1059,53
1656,13198
52753,16053
6454,12919
661,1718
1908,1521
22586,1709
19693,14937
10272,1894
32683,4067
3644,2899
4572,101
45520,8431
10314,4974
28361,10064
32070,3655
8718,1498
1975,2318
6639,1542
12883,650
6242,289
4940,1466
4859,12352
13063,5965
1763,312
3644,2866
17099,738
3284,916
692,2045
38361,7210
34274,4974
5681,4553
12541,6792
5415,107
1059,125
5316,5317
7528,4414
704,3422
23685,1816
2786,2792
58,1023
19932,4150
65008,36963
33104,14849
1608,406
59389,46775
17468,4010
24688,26606
12811,13988
15994,926
1238,620
8676,297
35181,4415
23737,16854
1669,3827
53261,41727
12465,21143
1200,102
24012,32647
1246,6412
763,3234
24647,918
888,67
7592,37464
4565,1111
40171,65900
33340,3979
2034,2544
2741,93
5832,3582
30926,22355
5289,2311
6732,9175
43127,7184
10506,3924
634,14724
10845,15577
54858,54859
330,318
18693,9046
123,783
26299,2995
149,22
9069,429
19286,1463
636,72
11,21
31,746
15765,4041
37192,5032
3006,3350
57285,20072
54807,16894
601,879
25232,187
15393,2513
5956,15248
452,30
418,225
629,1249
35360,64614
18350,12307
1518,4523
10036,7843
2635,7253
738,4325
1532,1
5505,3222
1483,2649
17782,8693
9523,1124
1720,362
9764,13
41317,6555
44673,38310
105,2508
375,993
586,415
65405,38456
5430,1663
421,8502
14122,52424
70202,63149
770,14993
1510,5302
3455,2335
62349,29193
43955,17691
723,1025
45434,51100
19332,42001
3690,1642
414,51
8062,1268
6710,2120
26912,2501
2373,3463
13325,46827
8774,8785
539,71382
2563,637
49426,1440
6036,22304
7816,559
3522,14113
2274,1023
14753,6081
286,1738
388,4362
17715,10506
1540,9330
2694,790
59678,52133
955,135
634,848
66,120
27885,71461
9469,2303
6021,14111
3384,1621
1474,4112
1479,1400
1528,13
2250,6810
432,549
12981,45429
7942,4346
15455,849
1786,13436
17911,18
6482,20396
71406,28018
46863,9324
4465,1749
6074,40480
1396,5206
60757,45649
1738,724
970,3184
75,1365
11161,32795
15376,4278
640,1172
10266,429
11458,552
6598,5980
18890,56142
3923,2285
37149,34202
7741,8649
5798,74
375,12
2241,3502
7499,1778
8778,18502
11413,4040
592,11195
7084,33428
25298,2563
2016,556
69821,60332
3999,1035
62126,28590
17835,33152
